atomic_stat,avg_odds,bets_with_units,display_group,experts,group_size,losses,market_type,n,net_units,odds_count,odds_sum,pushes,roi,split_count,total_stake,units_missing_count,wilson_lower,win_pct,wins
pts_reb_ast,,0,KD850[bettingpros_experts] + max_sigler[bettingpros_experts],"[""KD850[bettingpros_experts]"", ""max_sigler[bettingpros_experts]""]",2,0,player_prop,0,0.0,0,0.0,0,,1,0.0,0,,,0
points,,0,Larry Hartstein[sportsline] + chefpadro74[bettingpros_experts],"[""Larry Hartstein[sportsline]"", ""chefpadro74[bettingpros_experts]""]",2,0,player_prop,0,0.0,0,0.0,0,,1,0.0,0,,,0
points,,0,Larry Hartstein[sportsline] + craig.r.trujillo[bettingpros_experts],"[""Larry Hartstein[sportsline]"", ""craig.r.trujillo[bettingpros_experts]""]",2,0,player_prop,0,0.0,0,0.0,0,,1,0.0,0,,,0
pts_reb_ast,,0,Mike Barner[sportsline] + Prop Bet Guy[sportsline],"[""Mike Barner[sportsline]"", ""Prop Bet Guy[sportsline]""]",2,0,player_prop,0,0.0,0,0.0,0,,1,0.0,0,,,0
points,,0,Mike Barner[sportsline] + TheDevil[bettingpros_experts],"[""Mike Barner[sportsline]"", ""TheDevil[bettingpros_experts]""]",2,0,player_prop,0,0.0,0,0.0,0,,1,0.0,0,,,0
points,,0,Propmaster71[bettingpros_experts] + bettor73790[bettingpros_experts],"[""Propmaster71[bettingpros_experts]"", ""bettor73790[bettingpros_experts]""]",2,0,player_prop,0,0.0,0,0.0,0,,1,0.0,0,,,0
rebounds,,0,Propmaster71[bettingpros_experts] + jacobparchert[bettingpros_experts],"[""Propmaster71[bettingpros_experts]"", ""jacobparchert[bettingpros_experts]""]",2,0,player_prop,0,0.0,0,0.0,0,,1,0.0,0,,,0
rebounds,,0,Propmaster71[bettingpros_experts] + jjead76[bettingpros_experts],"[""Propmaster71[bettingpros_experts]"", ""jjead76[bettingpros_experts]""]",2,0,player_prop,0,0.0,0,0.0,0,,1,0.0,0,,,0
threes,,0,TheDevil[bettingpros_experts] + severianosmith[bettingpros_experts],"[""TheDevil[bettingpros_experts]"", ""severianosmith[bettingpros_experts]""]",2,0,player_prop,0,0.0,0,0.0,0,,1,0.0,0,,,0
rebounds,,0,TheDirtyDs2988[bettingpros_experts] + chefpadro74[bettingpros_experts],"[""TheDirtyDs2988[bettingpros_experts]"", ""chefpadro74[bettingpros_experts]""]",2,0,player_prop,0,0.0,0,0.0,0,,1,0.0,0,,,0
points,,0,TyRo24[bettingpros_experts] + johnmorrow[bettingpros_experts],"[""TyRo24[bettingpros_experts]"", ""johnmorrow[bettingpros_experts]""]",2,0,player_prop,0,0.0,0,0.0,0,,1,0.0,0,,,0
pts_reb,,0,akelder15[bettingpros_experts] + allcylinderscars[bettingpros_experts],"[""akelder15[bettingpros_experts]"", ""allcylinderscars[bettingpros_experts]""]",2,0,player_prop,1,0.0,0,0.0,1,,0,0.0,1,,,0
rebounds,,0,bettor73790[bettingpros_experts] + colin.vuong[bettingpros_experts],"[""bettor73790[bettingpros_experts]"", ""colin.vuong[bettingpros_experts]""]",2,0,player_prop,0,0.0,0,0.0,0,,1,0.0,0,,,0
points,,0,bettor73790[bettingpros_experts] + dylanmccaffrey[bettingpros_experts],"[""bettor73790[bettingpros_experts]"", ""dylanmccaffrey[bettingpros_experts]""]",2,0,player_prop,0,0.0,0,0.0,0,,1,0.0,0,,,0
points,,0,bettor73790[bettingpros_experts] + nomadicmitch[bettingpros_experts],"[""bettor73790[bettingpros_experts]"", ""nomadicmitch[bettingpros_experts]""]",2,0,player_prop,0,0.0,0,0.0,0,,1,0.0,0,,,0
threes,,0,carmenciorra[bettingpros_experts] + parkerpaduck[bettingpros_experts],"[""carmenciorra[bettingpros_experts]"", ""parkerpaduck[bettingpros_experts]""]",2,0,player_prop,0,0.0,0,0.0,0,,1,0.0,0,,,0
rebounds,,0,chefpadro74[bettingpros_experts] + jacobparchert[bettingpros_experts],"[""chefpadro74[bettingpros_experts]"", ""jacobparchert[bettingpros_experts]""]",2,0,player_prop,0,0.0,0,0.0,0,,1,0.0,0,,,0
threes,,0,chefpadro74[bettingpros_experts] + jjead76[bettingpros_experts],"[""chefpadro74[bettingpros_experts]"", ""jjead76[bettingpros_experts]""]",2,0,player_prop,0,0.0,0,0.0,0,,1,0.0,0,,,0
assists,,0,gordyscott88[bettingpros_experts] + parkerpaduck[bettingpros_experts],"[""gordyscott88[bettingpros_experts]"", ""parkerpaduck[bettingpros_experts]""]",2,0,player_prop,0,0.0,0,0.0,0,,1,0.0,0,,,0
points,,0,jacobparchert[bettingpros_experts] + johnmorrow[bettingpros_experts],"[""jacobparchert[bettingpros_experts]"", ""johnmorrow[bettingpros_experts]""]",2,0,player_prop,0,0.0,0,0.0,0,,1,0.0,0,,,0
points,,0,jacobparchert[bettingpros_experts] + parkerpaduck[bettingpros_experts],"[""jacobparchert[bettingpros_experts]"", ""parkerpaduck[bettingpros_experts]""]",2,0,player_prop,0,0.0,0,0.0,0,,1,0.0,0,,,0
pts_reb,,0,jacobparchert[bettingpros_experts] + parkerpaduck[bettingpros_experts],"[""jacobparchert[bettingpros_experts]"", ""parkerpaduck[bettingpros_experts]""]",2,0,player_prop,0,0.0,0,0.0,0,,1,0.0,0,,,0
